X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,W,Y
46,80,4,4,3,0.06,-0.38,-0.22,0.26,0.69,0.2,-0.33,-0.85,0.81,-0.29,1.7,-0.34,0.04,-1.14,-1.22,1,58.0919044166535
68,99,5,1,1,0.83,0.72,-0.18,0.02,-0.72,-0.2,0.34,1.82,-0.67,-0.4,-0.35,0.52,-0.32,1.27,-0.89,1,66.6577796705193
39,91,4,2,1,-1.37,1.48,-0.91,0.99,-0.07,-1.27,-2.63,1.54,0.78,-0.6,2.47,0.83,-1.07,1.33,0.87,1,53.9240099531696
35,98,3,1,3,-1.34,0.19,0.19,1.14,-0.75,1.63,0.94,3.15,-0.15,-0.55,2.08,-0.44,2.16,0.15,0.03,1,50.576849951094
60,80,3,4,2,-1.81,-0.75,-0.39,-0.5,0.18,0.14,0.49,0.95,2.8,1.03,-0.9,1.22,0.05,-1.17,0.04,1,61.6209989735185
54,83,3,2,2,0.48,0.28,-0.71,-0.52,-0.97,-0.78,-1.04,-0.76,-0.95,0.2,-0.2,1.19,-0.74,0.07,0.53,1,68.9186092238983
69,73,2,1,2,-0.48,-0.02,-0.74,-0.2,0.54,-0.24,-0.18,0.34,1.57,0.26,-0.2,0.9,0.14,-0.53,0.23,1,64.4073383211695
25,84,4,1,2,1.27,-0.41,0.12,-0.52,0.67,0.99,-1.08,-0.72,0.93,-0.54,0.33,-0.07,-0.37,-1.05,-2.11,1,53.0613448977421
36,53,4,2,3,-0.55,1.19,-1.57,-0.77,0.35,-0.54,0.06,0.41,-0.5,-0.67,-2.23,-1.53,-0.3,0.02,-0.03,1,44.3995090403957
29,70,4,5,2,-0.49,-1.13,2.25,-0.55,-0.11,-0.69,-0.08,-0.68,-0.1,0.42,0.1,-0.84,-0.06,0.32,0.29,1,44.8979276961889
47,96,4,1,2,-1.08,0.44,-1.11,0.02,0.42,1.29,0.27,-0.56,-1.15,-0.63,0.97,2.35,0.25,-0.28,-2.14,1,59.62534921686
61,88,4,1,2,-1.72,1.56,-0.39,0.8,-0.38,1.35,1.19,1.26,0.64,-0.37,-0.29,-0.29,-1.5,-0.33,1.49,1,59.7824611693181
41,81,3,2,1,-0.55,-1.11,2.15,-0.41,-2.23,-0.79,-1.08,1.78,0.78,1.46,-0.21,-0.35,-1.33,-0.12,1.23,1,60.6986224203638
74,78,4,3,3,1.13,1.46,0.19,1.64,-0.98,-0.61,0.02,-0.06,2.35,-0.66,-0.15,-0.95,0.05,-0.67,0.38,1,63.1223303370153
72,93,3,5,3,-0.33,-0.41,0.27,-0.81,0.18,0.27,-1.49,0.14,-0.21,0.14,-1.04,-0.88,-0.86,-0.75,1.46,1,79.6332907410315
72,88,4,1,3,0.41,0.22,0.14,1,-0.61,-1.59,0.48,-0.71,-2.44,0.26,-0.01,-1.71,-0.9,1.57,1.51,1,63.2163479145867
46,62,3,4,1,0.94,1.1,0.96,-0.31,0,0.46,1.48,-1.03,0.65,1.61,1.22,1.56,0.99,0.02,0.54,1,50.747143372191
44,73,4,4,2,-0.24,0.28,0.63,0.64,0.25,0.89,1.1,0.04,-1.45,-0.22,1.26,-0.62,1.58,-0.39,-1.27,1,60.1536909000772
33,87,3,3,2,-0.5,0.09,-0.46,-1.11,-2.08,2.23,-0.58,0.05,-0.3,-0.24,-0.31,-2.44,0.92,0.11,-0.16,1,56.7151166046063
60,82,4,3,1,-0.72,1.22,-0.29,-0.55,-0.45,0.34,1.3,-1.93,0.66,0.68,0.26,0.32,-0.01,1.29,-1.8,1,61.0121258377156
38,95,3,1,2,0.72,0.28,-0.63,-0.1,1.3,-0.41,0.53,-0.79,0.49,-1.71,0,-0.19,-0.77,0.05,1.92,1,53.987274502401
48,82,4,3,2,1.75,1.35,0.48,-0.6,-1.63,-1.67,-0.89,0.81,-1.29,-0.03,2.62,-0.17,-0.09,0.28,0.03,1,50.3144008783974
72,88,5,4,1,1.61,-0.11,0.1,-1.27,-0.87,0.45,0.77,0.24,0.87,-0.12,0.27,0.63,-0.56,-0.9,-0.61,1,68.0541185440665
59,86,4,3,3,-0.63,0.32,-0.28,0.31,1.35,0.88,-0.56,0,-1.47,0.03,-1.21,0.94,-0.57,2.69,0.16,1,60.3611554567549
70,93,4,2,2,-2.18,-0.07,-0.61,0.49,0.81,0.31,-0.08,0.17,-0.01,-0.37,0.73,0.97,-0.98,0.46,1.66,1,71.884975399702
38,93,3,4,3,-0.2,-1.12,0.64,0.32,-0.65,-0.72,-1.19,-1.02,-0.63,-0.35,-0.72,-0.62,0.32,-1.99,-1.32,1,55.8622972040073
43,86,4,2,2,0.34,-0.45,1.33,0.34,-0.11,-1.13,-1.42,0.62,-0.57,0.74,-1.36,-0.86,1.46,-1.34,1.46,1,63.0490008702962
64,91,3,3,2,1.15,-0.09,0.02,0.61,-0.39,-0.47,-0.2,-0.6,1,0.7,0.14,0.4,0.29,0.67,1.13,1,68.8791979557489
64,72,4,5,1,-1.59,-0.94,0.8,-0.5,1.34,-0.63,2.02,-0.23,0.8,-0.23,1.21,2.3,0.44,0.17,0.4,1,60.51283150111
56,89,5,5,2,0.22,1.01,-1.57,0.13,0.02,0.01,-0.05,0.08,-1.34,-0.19,2.24,1,1.01,1.06,0.3,1,65.8496682826934
57,96,3,5,2,-0.9,0.83,0.13,-0.26,-1.12,-0.01,1.72,-0.22,-0.37,1.12,-0.03,0.48,-0.81,1.56,0.6,1,55.8565468527441
29,63,3,3,1,-0.5,0.5,-1.2,1.06,-0.48,0.92,-0.81,0.3,1.25,0.74,-1.61,0.17,-0.49,0.04,-1.03,1,44.9958823867735
26,90,4,1,1,-0.14,0.31,-0.04,-0.78,-0.36,0.97,-0.58,2.51,-0.98,-0.54,0.53,-1.33,0.43,-0.04,-0.94,1,56.7570674209779
33,56,4,2,1,0.42,-1.53,-1.48,1.88,0.63,1.81,-0.75,-0.86,0.59,0.81,2.26,0.88,1.17,-0.34,1.04,1,50.5808971206124
73,65,4,5,1,-0.03,1.03,-0.38,0.16,0.92,-1.57,1.45,1.67,-0.26,-0.27,0.64,-0.05,-0.24,0.57,0.59,1,66.5019504405585
42,88,3,1,2,-0.31,0.75,-0.84,-0.74,-0.68,0.63,-1.23,1.42,-0.55,0.76,-0.32,-1.33,1.09,0.69,-0.24,0,58.3856995681492
59,79,4,4,3,-0.67,0.01,0.28,-0.57,0.34,0.75,-0.66,-0.1,2.62,0.18,0.45,1.24,1.65,1.33,0.34,1,60.5602916613096
38,87,4,3,1,0.48,0.29,-0.62,-0.83,-0.78,-0.4,-1.42,0.79,2.11,1.38,1.08,0.48,2.45,-0.57,-0.73,1,51.940443759317
45,90,3,5,2,-0.23,-0.12,0.45,0.75,0.89,1.1,1.19,0.83,-1.71,1.39,1.94,0.57,1.4,-0.3,-1.08,1,59.3191021689379
62,96,3,5,2,-1.82,-0.24,1.51,1.17,-0.27,-0.29,-0.55,-1.76,0.73,-0.76,0.08,-0.56,0.87,0.34,0.17,1,62.7052109365287
75,89,2,2,2,-1.06,-0.73,1.25,-1.25,-0.39,1.2,-1.7,-0.78,0.92,-2.47,0.53,-0.02,0,-0.59,0.36,1,68.5122868059719
44,75,4,1,1,1.16,-0.05,0.24,-0.32,-1.15,1.73,1.13,1.41,1.48,0.08,0.26,-0.66,-0.94,1.91,1.47,1,61.6599721513647
49,90,3,1,1,-0.1,-0.77,0.92,0.58,-0.83,-0.38,-1.1,-0.77,0.04,-0.18,-1.92,0.85,-1.3,-1.12,-0.84,1,56.5201500866876
49,77,3,1,2,-0.78,1.27,1.38,0.63,-0.63,0.37,1.73,0.6,1.03,1.77,-0.4,0.46,0.4,-0.19,2.12,1,60.3287396250622
69,97,4,2,1,0.87,0.27,0.4,-1.46,-1.21,1.37,-1.98,-1.74,1.2,-0.4,0.88,-0.25,-2.47,-0.15,-1.39,1,76.8718479386083
58,92,3,1,2,-0.43,0.64,-0.15,-1.36,0.63,1.33,-0.61,-1.46,-0.23,0.6,-0.27,-0.82,-0.07,1.31,1.39,1,53.1790603090115
47,85,4,2,3,-0.41,-1.03,-0.84,-2.02,0.19,-0.36,-0.6,0.65,0.27,-0.02,0.3,-1,-0.03,0.89,1.03,1,56.7797061426933
72,83,4,3,1,0.13,-1.51,-0.47,-0.11,1.12,0.47,0.53,1.95,0.74,0.4,-1.11,0.78,-1.24,-0.18,-1.69,1,67.9011422822998
73,77,3,5,1,0.08,-0.63,0.96,0.94,1.03,0.2,-0.35,-0.21,1.11,-1.72,-0.34,0.35,-1.58,-0.78,0.49,1,68.2257177393122
50,82,5,1,1,-0.83,0.26,2.23,0.92,1.14,-3.31,0.92,0.69,-0.34,-1.58,0.63,0.66,-0.24,0.65,-1.09,1,67.7289937485681
65,77,3,3,1,0.25,-1.11,-2.77,-0.39,1.3,0.95,-0.67,-0.45,0.14,0.76,-0.41,0.56,0.05,0.35,0.27,1,65.2297789886972
60,76,4,5,2,-1.62,-0.72,-0.6,-0.91,0.7,-0.66,-0.15,0.58,0.48,1.08,-0.01,-0.66,0.54,-0.14,1.79,1,50.3259352946583
37,87,4,2,2,1.18,-0.04,-0.24,0.99,-0.88,1.89,-0.49,0.34,0.11,-1.43,0.48,1.49,-0.24,1.31,0.28,1,57.8879844735732
74,92,4,1,3,-0.54,-0.71,0.32,-1.55,-0.5,0.7,0.09,0.69,0.87,-0.07,-1.52,0.44,-0.51,-0.85,0.5,1,72.3141733530226
38,93,5,3,3,-0.22,0.81,-0.64,0.09,1.94,-0.62,-0.46,-0.48,0.92,0.07,-0.1,1.57,1.21,-1.21,-0.7,1,36.809905541361
40,71,4,2,2,-0.16,-0.91,-0.73,0.1,-0.19,-0.16,-0.28,-1.16,0.4,-0.29,0.81,2.09,0.86,-1.07,0.69,1,47.4670386470467
31,91,4,3,3,0.73,0.38,1.08,-0.39,-2.75,0.47,-1.95,-0.78,0.57,-0.46,0.6,-0.77,-0.04,0.37,-2.02,1,56.2084782439731
39,81,3,3,1,-1.01,0.7,0.71,0.32,0.59,0.82,0.65,0.9,-0.5,-1.37,-2.56,0.25,-0.52,-0.99,0.05,0,48.5730445652528
60,88,4,1,2,-0.2,1.83,-0.11,-0.03,0.8,0.8,1.02,-0.21,-1.5,-0.92,-0.98,1.39,-1,0.81,0.48,1,66.6224167836843
27,80,3,1,1,0.4,-0.63,0.68,-1.24,-1.14,2.23,-0.16,-1.08,0.66,1.63,0.85,0.23,-1.11,0.05,-0.61,1,50.6479531802956
51,94,5,3,1,2.89,-1.52,0.9,-1.03,2.04,-0.2,1.61,0.95,0.57,0.53,-0.3,0.42,-1.03,-2.02,2.48,1,60.9066600250401
26,77,4,5,3,0.63,-0.54,-0.55,0.98,-1.09,1.16,-0.59,-0.06,0.11,0.81,0.7,-0.21,0.3,0.14,-0.38,1,47.4185303544197
61,82,5,3,2,1.13,-1.58,0.98,1.01,-0.88,0.26,-0.21,0.68,0.9,1.15,0.54,-1.24,-1.09,-0.92,-0.56,1,55.2748229920828
37,86,3,1,1,1.06,0.76,-0.4,-1.1,-0.8,-1.3,-0.53,-0.51,0.91,-0.73,0.25,1.44,-0.36,0.33,1.42,0,51.5942941058443
59,77,4,3,1,0.65,-1.66,0.14,0.26,-0.97,1.3,-1.27,1.36,1.59,-0.99,0.37,0.51,-1.87,0.3,-1.77,1,59.1835923021574
29,86,3,5,3,0.61,0.36,-2.8,-1.01,1.18,2.18,0.16,-1.18,1.04,0.35,-0.55,0.63,-0.55,0.96,0.64,1,43.8278432802863
55,90,4,3,2,1.16,1.78,-0.35,-0.17,-0.39,-0.18,-0.38,-0.43,0.99,0.91,-0.26,-0.41,0.48,0.59,-0.12,1,61.3280435202822
69,80,4,1,1,-2.21,0.43,-0.69,-0.83,0.96,-0.51,0.04,-0.9,-0.61,0.48,-1.76,-0.05,-0.08,0.08,-0.35,1,66.223973767263
58,75,4,3,1,-1.5,-0.25,-0.27,-0.23,0.47,0,1.16,-0.45,-0.59,0.86,-0.14,1.06,-0.41,0.93,-0.02,1,64.9640763610943
46,81,3,2,1,0.65,-0.54,0.52,1.8,0.18,-0.82,2.17,-0.13,0.82,0.56,-0.7,0,0.4,-1.66,0.54,1,59.1883879853576
51,81,3,3,1,0.46,0.51,-1.73,-0.32,0.71,1.08,0.12,1.03,-0.21,-0.5,-1.6,-0.15,-0.84,-1.46,-2.11,1,58.9335440086253
72,76,4,1,1,-0.36,0.94,-1.85,0.3,-0.27,-0.5,-1.49,-0.38,0.33,-1.06,-0.59,0.07,-0.27,0.45,-1.73,1,64.1563635158394
38,95,4,3,2,0.29,0.8,0.67,0.99,-0.57,-0.47,-1.31,-1.06,-0.76,-1.47,-0.58,0.05,0.01,0.57,-0.77,1,60.6920370980927
61,76,3,3,2,0.13,0.07,-1.31,0.14,-2.33,0.64,-2.01,1.47,0.86,0.13,-0.82,-0.18,-1.07,1.52,0.49,1,55.6974513107747
53,80,3,3,3,0.39,0.09,0.25,1.29,-0.33,0.17,0.81,-0.88,-0.33,0.68,0.59,0.71,0.62,-1.55,0.33,1,58.8980563188012
29,71,4,5,2,0.5,-0.23,-1.41,0.53,-0.36,-0.9,0.05,0.04,-0.61,0.21,1.09,-0.3,1.18,0.82,1.51,1,49.3643941993402
48,75,4,2,2,1.44,0.01,0.95,0.23,0.55,-1.28,-0.79,-0.76,-0.57,0.35,-0.75,-1.14,-0.5,0.25,0.2,1,62.0925969595538
28,90,3,1,2,-0.92,-0.16,-0.91,2.18,0.11,-0.03,0.45,-1.3,-0.12,-1.8,-1.95,-0.8,-1.96,-1.01,-0.54,1,54.419031376101
44,65,3,2,3,0.63,-1.03,0,-0.14,-0.13,0.55,-0.06,0.78,-0.54,0.51,-2.31,2.48,0.04,-0.48,0.81,1,30.3971487524604
39,84,3,3,1,0.66,-0.4,0.12,0.58,-0.66,-0.4,0.09,1.82,1.15,-0.8,-0.6,0.95,0.8,-0.19,-2.07,1,51.7945856956214
55,73,4,3,1,-0.76,-0.55,-0.41,0.08,0.53,-1.55,0.51,-1.69,1.26,0.98,0.88,0.61,-0.03,0.35,-1.08,1,59.0581974815591
30,92,4,3,2,-1.1,1.4,1.66,-0.07,0.01,-0.98,-0.02,2.07,-0.91,-1.34,-0.62,-0.22,-1.74,0.51,-0.37,1,52.0112802379777
40,90,3,5,2,-1.19,0.48,-1.32,1.64,-0.26,-0.08,-0.25,-1.09,0.14,-0.82,1.21,-1.13,1.68,-0.67,1.42,1,54.6162362460949
74,80,4,5,1,-0.41,0.41,-0.38,1.38,-0.13,-0.35,-0.12,0.93,-1.84,0.22,-2.44,-0.81,0.4,-0.37,-1.46,1,57.9965629913139
27,89,4,1,1,1.43,1.83,-0.96,1.25,0.61,-0.27,0.54,-1.9,-0.79,0.59,-0.3,0.02,-0.3,0.19,0.73,1,54.9569857006017
26,92,3,5,3,1.38,-0.26,0.34,1.5,-0.53,-0.33,-0.38,-1,-1.14,-0.71,-0.74,-1.79,0.88,-1.2,1.47,1,45.1025795203977
45,87,3,4,1,-0.52,0.23,0.19,-0.4,-0.89,-0.21,1.34,-0.32,0.43,0.04,0.42,-0.78,1.83,-0.77,-0.47,1,57.802157809287
68,93,4,1,1,0.23,0.67,-0.73,-0.06,-0.79,0.02,-2.29,0.76,-1.63,0.57,0.63,-1.31,-1.2,-2.05,-0.45,1,59.3661679030549
54,69,4,1,1,0.98,0.1,-2.6,1.21,2.11,0.16,0.22,-1.41,0.26,-1.09,-1.44,0.2,0.27,-0.44,-0.1,1,49.4117481927239
31,74,4,3,3,-0.4,1.71,0.34,1.23,1.23,-0.05,0.58,-1.48,-0.43,0.34,0.35,-1.33,0.26,0.81,-1.91,1,50.2726685743108
69,91,3,3,1,0.94,0.76,0.96,-0.77,-0.08,-0.11,-0.04,-0.11,0.71,1.8,0.21,-0.11,-1.18,-0.66,1.42,1,55.1632805339298
41,74,4,3,1,-1.49,-0.11,-0.08,-0.96,0.29,1.39,1.21,-0.1,-0.58,0.22,-0.85,-1.21,-0.46,0.96,-0.29,1,52.7516081870541
71,94,2,3,1,0.65,1.02,-0.95,-0.98,-0.23,-0.54,0.63,-0.28,-0.16,-0.02,-0.75,2.56,0.55,1.1,-0.61,1,71.1085258612363
71,93,3,5,3,0.13,1.69,-0.22,1.85,1.15,-1.36,0.65,0.74,-1.31,0.27,0.43,-1.26,-1.36,-1.64,0.5,1,65.0980218014805
67,89,3,1,2,-2.58,0.88,-0.51,0.4,-0.7,-1.05,0.49,-0.32,0.46,-0.44,-0.72,0.76,-0.58,0.07,1,1,72.9181340149269
54,69,4,1,1,-0.76,-0.05,-1.04,1.13,-0.03,0.37,0.62,-1.11,-0.51,1.3,0.38,-2.11,-0.88,0.29,-0.08,1,59.6057848744246
27,74,4,1,2,0.66,-0.18,-0.55,-0.89,1.61,-0.03,-1.87,0.15,0.6,-0.48,-1.26,-1.66,-0.39,0.92,-1.5,1,51.6779831095745
43,80,4,2,1,0.51,0.1,3.86,-1.14,0.36,-1.3,2.17,-2.03,0.08,-0.39,0.66,1.15,0.36,-0.22,0.41,1,49.2436377609979
34,84,4,2,2,1.61,-0.37,0.4,-1.21,0.67,-0.96,-1.78,0.83,-0.17,-0.88,-1.26,1.08,-0.05,-1.25,-0.74,1,60.5740079026329
35,79,4,1,1,-0.47,0.09,-0.29,-0.02,-1.49,0.04,-0.03,-0.25,1.66,0.61,-1.4,-1.03,0.25,-1.03,0.73,1,50.2134119465833
27,89,3,2,1,0.78,-0.69,-0.99,-0.04,1,-0.71,-0.15,-0.44,0.11,-0.85,-1.23,0.42,-1.87,-0.9,0.36,1,58.0781578213934
74,93,4,5,2,-2.02,-0.69,0.64,-0.17,0.62,0.34,0.08,0.02,-0.49,0.39,-0.39,-1.83,-0.1,-0.21,-0.58,1,70.2915206912487
56,80,5,2,2,1.73,-1.35,-1.02,-0.59,0.58,-0.91,0.6,-0.59,-0.72,-0.18,0.25,-2.08,2.28,0.06,0.21,1,67.7768423826714
62,79,4,4,2,0.47,0.89,-0.74,-0.36,-0.29,-0.73,0.82,-1.84,1.85,-0.38,-1.33,1.09,0.81,-1.07,-0.53,1,62.0500551620393
42,90,5,2,2,-1.54,1.38,-0.43,-2.06,-0.95,2.16,-0.18,0.94,-0.1,-0.33,-0.39,0.43,0.44,0.61,1.26,1,59.0703737686502
45,89,3,3,1,-1.32,-1.68,0.66,0.74,0.54,2.37,-0.98,0.27,-0.14,1.57,0.66,0.77,1.46,-0.45,-1.28,1,59.3719850550507
30,85,4,3,2,-0.21,-0.62,1.86,0.42,0.2,-1.59,-0.83,-0.33,-0.95,0.16,1.23,1.19,1.73,1.96,-1.48,1,55.6259351535666
74,92,3,2,2,-2.69,-1.45,0.87,-1.67,2.08,-0.61,1.63,-2.64,-2.11,0.17,0.8,-0.45,-1.02,-1.94,0.9,1,64.0345945696049
74,76,3,5,2,-0.5,-1.5,1.6,-0.46,0.04,-0.13,-1.03,1.12,-0.01,0.94,-0.12,-0.47,-0.05,1.1,0.63,0,59.1566213234073
69,84,3,5,1,0.34,0.03,0.04,0.35,0.9,0.48,-1.13,-0.27,0.55,3.14,0.6,-0.19,0.56,-0.3,-1.04,1,60.0878963504168
51,92,2,3,3,-0.05,1.02,0.38,-1.12,0.36,-0.44,-0.09,-0.14,0.69,-1.51,0.76,1.08,0.1,0.89,-0.67,0,55.8191947730523
39,76,2,5,1,-0.32,0.44,-0.82,-0.72,-0.6,-0.05,0.23,1.55,1.2,-1.97,0.17,-0.01,-2.25,-2.81,-0.31,1,50.1065369682396
55,91,3,5,1,1.43,-1.29,0.41,1.27,0.28,0.91,1.34,0.5,0.56,-0.62,0.33,0.1,1.22,-2.46,-1.55,1,58.341760726835
57,74,4,3,1,0.15,0.92,-0.38,-0.03,0.4,-1.87,1.25,-1.06,-0.65,1.17,2.2,0.81,0.88,-1.22,0,1,55.3879130302118
40,99,4,1,2,0.1,-1,-1.85,-0.6,0.94,-0.92,1.3,-0.27,2.17,0.82,1.13,0.98,-0.44,0.22,-0.49,1,59.0084952951029
68,80,5,1,2,-0.01,1.55,-0.65,-0.02,0.03,0.93,-0.58,1.24,-0.53,-0.29,-0.69,-0.14,-1.15,-0.41,-0.1,1,63.0287982341019
43,70,2,1,1,-0.66,0.14,-0.73,-0.08,0.13,0.62,-0.18,-0.12,-0.62,-0.73,-0.01,-0.77,0.08,-0.82,-0.2,1,58.7997463436164
54,82,4,1,1,1.07,-0.99,0.39,-0.74,0.35,0.52,-0.11,-1.55,0.76,0.26,0.52,0.38,0.39,0.37,0.79,1,62.8080373083962
30,77,3,2,3,1.49,0.24,-1.2,-0.89,0.52,1.24,-1.59,1.06,-0.95,0.71,1.18,-0.92,-0.56,-0.4,-2.99,1,47.5080017814375
74,77,3,4,1,0.4,-0.7,1.41,-0.99,-0.48,0.33,-2.07,0.81,-0.88,0.26,0.46,0.35,-1.42,-0.27,-0.29,1,62.1090519847966
32,97,5,3,2,0.79,-2.65,-0.48,0.13,-0.5,0.11,1.8,0.22,-0.82,-0.76,1.43,0.71,1.31,-2.14,-0.64,1,59.1645434889048
31,84,3,4,3,-0.4,0.33,0.44,1.64,-1.25,2.15,1.92,0.94,-0.45,-1.67,-1.15,0.67,-0.33,2.02,-0.3,0,49.0807299427735
49,95,3,4,1,-1.02,0.31,0.94,-0.55,-0.19,2.11,-0.91,1.35,0.42,0.83,1.74,-1.62,-0.65,0.95,0.91,1,59.8955598470013
26,82,4,2,2,-0.28,0.36,-0.32,-0.57,0.36,-1.89,1.02,-1.5,-0.47,-0.54,-0.2,-1.73,-1.19,0.87,0.67,1,58.31800808905
71,74,4,5,1,1.59,2.18,0.16,-0.44,0.7,-0.68,-0.65,0.54,-0.22,-2.02,0.33,-0.39,-1.08,1.06,-0.14,1,66.5862309010989
32,94,4,1,1,1.56,-1.21,1.93,1.02,0.18,2.15,0.31,0.39,-0.55,0.71,0.61,-2.13,-1.05,0.9,-0.13,1,52.7378811851493
45,89,3,1,2,-1.38,-0.38,-0.32,-1.25,0.18,0.07,-0.33,-1.37,0.67,-0.96,-1.48,-2.23,1.33,-0.21,-1.8,1,54.3633585929867
34,94,4,1,3,-1.28,-0.09,-0.45,1.68,2.99,1.6,0.27,1.68,1.51,-0.01,-0.56,-0.06,1.54,0.88,-0.86,1,49.9253123235694
38,76,3,2,1,-1.56,0.49,-0.75,-0.29,-0.94,0.48,-1.7,0.52,1.73,-0.15,-0.24,0.43,-0.23,0.77,-0.56,1,49.6905699823112
25,98,3,3,3,0.99,1.23,-0.05,-0.47,-0.86,0.45,1.38,0.93,-1.37,1.17,-0.63,-0.2,-0.92,-1.09,0.93,1,56.8809430555252
56,83,4,1,1,-0.7,-0.22,-0.88,-0.39,0.11,-0.5,-0.64,0.79,0.07,0.08,-0.82,-0.69,-1.48,0.42,0.76,1,49.8882653386908
67,72,3,5,2,0.33,0.8,-0.94,1.54,-1.08,0.48,0.88,0.06,1.75,-0.33,0.42,-0.32,1.45,0.58,-0.34,1,58.9541493091293
36,68,3,2,2,0.9,-0.9,0.7,-1.52,1.84,0.42,-1.78,-0.16,1.48,0.49,-1.85,-0.58,0.08,1.53,-0.05,1,50.2146151542988
59,87,4,4,1,0.7,0.16,-1.15,0.68,-0.57,-0.49,0.45,-0.05,-0.5,-0.54,0.79,-0.77,2.25,2.21,0.37,1,63.0192750897073
46,96,3,2,1,-0.86,0.16,-1.68,-1.69,-0.26,-0.98,-0.38,-0.4,-0.81,0.07,-0.11,0.91,0.17,1.01,-0.37,1,58.4786715669494
38,83,4,4,1,-0.83,0.46,0.12,-0.65,0.3,1.48,-1.07,-1.25,1.25,-1.73,-0.38,0.21,0.13,0.01,2.09,1,51.4358026952938
31,80,2,3,1,0.05,-1.57,0.82,-0.86,1.15,0.44,0.81,-0.08,0.42,-0.52,1.51,0.49,1.44,1.9,0.01,1,47.2143006399924
48,87,2,4,2,0.8,-0.05,0.13,-0.89,-0.34,-0.25,-1.79,-0.1,1.28,1.71,-0.82,-1.68,0.66,-0.85,-0.01,1,51.1173846449435
43,87,2,3,2,0.57,1.41,1.99,1.02,0.65,-0.8,1.68,0.66,-0.49,-1.49,0.33,-2.33,1.02,1.58,-1.11,0,55.3931737085276
50,79,3,5,1,-0.51,-1.14,0.98,-1.01,1.01,1.34,-0.83,-1.15,0.38,-0.41,0.26,0.33,0.39,0.53,-0.38,0,45.9384979992687
38,84,4,2,1,0.16,-0.38,0.29,-0.35,1.22,-0.17,0.34,0.12,-0.73,0.09,-0.91,1.33,0.2,-0.4,1.24,1,60.125597899564
26,74,4,5,1,0.13,0.76,1,-0.32,-0.24,0.12,-0.22,-0.52,2.36,-0.08,0.08,0.1,1.11,-0.16,-0.42,1,54.3933208485331
39,81,3,1,2,0.5,-2.3,0.84,0.73,1.23,0.41,1.19,0.48,1.14,1.39,-0.69,1.63,1.81,1.65,-0.35,1,56.9563080555271
72,65,4,2,2,-0.18,-1.22,0.13,-0.37,-0.07,1.34,-0.11,1.26,-0.83,0.81,-1.01,0.09,-2.02,0.9,0.77,1,64.9997710417275
38,69,2,1,2,1.5,-0.2,1.16,2.43,-1.07,-0.91,0.52,0.42,0.77,-0.41,0.32,-0.47,-0.05,0.82,2.01,1,47.1883137441086
44,99,4,1,2,-0.47,-0.83,-0.57,-0.56,0.46,-0.83,0.97,-0.9,0.45,0.01,-0.14,-0.58,0.92,-1.96,-0.98,1,56.6206085924752
38,91,3,5,1,1.3,-1.6,-0.22,-1.29,-1.21,-0.62,0.35,0.46,0.29,0.66,-1.23,0.73,-0.08,-0.73,-0.43,1,52.3127141644989
40,62,2,5,1,0.32,0.82,0.32,-0.16,-0.01,1.23,-2.02,1,1.05,0.76,0.01,-0.47,0.19,-0.14,-0.54,1,45.5142967954991
48,92,3,1,3,-0.02,0.14,0,-1.71,-1.83,-0.2,0.4,-0.12,0.19,-0.82,-0.42,-0.61,-0.56,1.42,-1.02,1,59.7641540460277
32,70,4,3,3,-1.23,0.32,2.14,1.09,0.59,-0.83,-1.11,-1.65,1.7,-1.91,-2.46,-1.22,-0.64,0.58,-1.01,1,54.8512169541092
37,88,3,4,1,-0.82,-0.07,0.09,0.05,-0.32,-0.32,-0.06,0.25,-1.3,0.08,0.63,-1.25,0.02,-0.73,-0.56,1,60.988159563952
54,91,2,1,1,-0.27,1.54,1.45,-0.06,-0.26,0.4,0.97,-0.33,-0.25,1.25,-1.25,-0.29,-1.87,-0.15,-0.73,1,56.3292517429428
51,92,5,5,1,-0.25,0.29,0.21,-1.14,0.57,1.05,-1.49,-0.22,1.01,-0.48,0.03,-0.17,0.04,-0.43,0.7,1,63.7779918837957
48,81,3,5,1,-0.2,2.14,1.19,-1.49,-1.2,1.11,0.03,0.55,0.81,1.25,-0.4,-0.03,1.2,0.39,1.28,1,53.5926504621233
46,97,5,2,1,-0.12,-0.46,-1.09,0.18,-1.22,-1.11,-0.07,0.35,-0.71,-0.6,0.43,1.15,-1.16,-0.12,-0.78,1,61.6010518661906
52,62,3,1,1,-1.6,0.46,-0.61,0.27,-0.78,-0.56,-0.94,-0.32,-0.99,1.3,1.4,-0.52,-0.3,0.6,1.16,1,52.2885670935769
65,92,3,2,2,-0.43,-1.25,-0.32,-0.39,0.6,1.73,0.59,1,-0.49,-0.49,-0.07,-1.4,-1.66,-1.17,-0.29,1,59.9597467652127
64,88,4,4,1,-1.71,0.26,0.92,-1.12,1.91,0.5,0.56,0.05,-0.2,0,-0.3,0.05,0.19,-0.5,0.92,1,58.9621274739632
48,72,3,1,2,0.15,-1.04,-0.12,-0.58,-1.11,-0.59,1.12,-0.26,0.12,-1.18,-0.73,-0.46,1.24,-1.38,-1.72,0,62.6542005569148
